time	rcs1	rcs2	rcs3	tvc1_rcs1	tvc1_rcs2
7519	1.117057038	-1.650092871	-3.292817459	1.117057038	-1.753964728
7520	1.1171318905	-1.650273251	-3.293465138	1.1171318905	-1.754164284
7521	1.117206733	-1.650453608	-3.294112732	1.117206733	-1.754363813
7522	1.1172815655	-1.65063394	-3.294760239	1.1172815655	-1.754563316
7523	1.1173563881	-1.650814249	-3.29540766	1.1173563881	-1.754762792
7524	1.1174312008	-1.650994533	-3.296054996	1.1174312008	-1.754962242
7525	1.1175060035	-1.651174794	-3.296702245	1.1175060035	-1.755161665
7526	1.1175807963	-1.65135503	-3.297349408	1.1175807963	-1.755361062
7527	1.1176555791	-1.651535243	-3.297996485	1.1176555791	-1.755560432
7528	1.117730352	-1.651715432	-3.298643476	1.117730352	-1.755759775
7529	1.117805115	-1.651895597	-3.299290382	1.117805115	-1.755959093
7530	1.1178798681	-1.652075737	-3.299937201	1.1178798681	-1.756158383
7531	1.1179546112	-1.652255854	-3.300583935	1.1179546112	-1.756357648
7532	1.1180293444	-1.652435947	-3.301230582	1.1180293444	-1.756556885
7533	1.1181040676	-1.652616016	-3.301877144	1.1181040676	-1.756756097
7534	1.118178781	-1.652796062	-3.30252362	1.118178781	-1.756955282
7535	1.1182534844	-1.652976083	-3.30317001	1.1182534844	-1.75715444
7536	1.1183281779	-1.65315608	-3.303816315	1.1183281779	-1.757353572
7537	1.1184028615	-1.653336054	-3.304462533	1.1184028615	-1.757552678
7538	1.1184775353	-1.653516004	-3.305108666	1.1184775353	-1.757751757
7539	1.118552199	-1.653695929	-3.305754713	1.118552199	-1.75795081
7540	1.1186268529	-1.653875831	-3.306400675	1.1186268529	-1.758149836
7541	1.1187014969	-1.654055709	-3.307046551	1.1187014969	-1.758348836
7542	1.118776131	-1.654235563	-3.307692341	1.118776131	-1.75854781
7543	1.1188507552	-1.654415394	-3.308338045	1.1188507552	-1.758746757
7544	1.1189253695	-1.6545952	-3.308983664	1.1189253695	-1.758945678
7545	1.118999974	-1.654774983	-3.309629198	1.118999974	-1.759144573
7546	1.1190745685	-1.654954742	-3.310274646	1.1190745685	-1.759343441
7547	1.1191491531	-1.655134477	-3.310920008	1.1191491531	-1.759542282
7548	1.1192237279	-1.655314188	-3.311565285	1.1192237279	-1.759741098
7549	1.1192982928	-1.655493876	-3.312210476	1.1192982928	-1.759939887
7550	1.1193728478	-1.655673539	-3.312855582	1.1193728478	-1.76013865
7551	1.1194473929	-1.655853179	-3.313500602	1.1194473929	-1.760337386
7552	1.1195219282	-1.656032795	-3.314145537	1.1195219282	-1.760536096
7553	1.1195964536	-1.656212387	-3.314790387	1.1195964536	-1.76073478
7554	1.1196709691	-1.656391956	-3.315435151	1.1196709691	-1.760933438
7555	1.1197454748	-1.6565715	-3.31607983	1.1197454748	-1.761132069
7556	1.1198199706	-1.656751021	-3.316724424	1.1198199706	-1.761330674
7557	1.1198944565	-1.656930519	-3.317368932	1.1198944565	-1.761529252
7558	1.1199689326	-1.657109992	-3.318013355	1.1199689326	-1.761727805
7559	1.1200433988	-1.657289442	-3.318657693	1.1200433988	-1.761926331
7560	1.1201178552	-1.657468868	-3.319301945	1.1201178552	-1.762124831
7561	1.1201923018	-1.65764827	-3.319946112	1.1201923018	-1.762323304
7562	1.1202667384	-1.657827648	-3.320590194	1.1202667384	-1.762521752
7563	1.1203411653	-1.658007003	-3.321234191	1.1203411653	-1.762720173
7564	1.1204155823	-1.658186334	-3.321878103	1.1204155823	-1.762918568
7565	1.1204899895	-1.658365642	-3.32252193	1.1204899895	-1.763116936
7566	1.1205643868	-1.658544925	-3.323165671	1.1205643868	-1.763315279
7567	1.1206387743	-1.658724185	-3.323809328	1.1206387743	-1.763513595
7568	1.120713152	-1.658903421	-3.324452899	1.120713152	-1.763711885
7569	1.1207875198	-1.659082634	-3.325096386	1.1207875198	-1.763910149
7570	1.1208618778	-1.659261823	-3.325739787	1.1208618778	-1.764108386
7571	1.120936226	-1.659440988	-3.326383103	1.120936226	-1.764306598
7572	1.1210105644	-1.65962013	-3.327026335	1.1210105644	-1.764504783
7573	1.121084893	-1.659799248	-3.327669481	1.121084893	-1.764702942
7574	1.1211592117	-1.659978342	-3.328312543	1.1211592117	-1.764901075
