time	rcs1	rcs2	rcs3	tvc1_rcs1	tvc1_rcs2	tvc2_rcs1	tvc2_rcs2
9448	1.2455957443	-1.740317494	-3.202677993	1.2455957443	-1.982025329	1.2455957443	-1.982025329
9449	1.2456553149	-1.740439586	-3.203011599	1.2456553149	-1.982171467	1.2456553149	-1.982171467
9450	1.2457148793	-1.740561666	-3.20334517	1.2457148793	-1.98231759	1.2457148793	-1.98231759
9451	1.2457744373	-1.740683732	-3.203678705	1.2457744373	-1.982463698	1.2457744373	-1.982463698
9452	1.245833989	-1.740805786	-3.204012205	1.245833989	-1.98260979	1.245833989	-1.98260979
9453	1.2458935344	-1.740927827	-3.20434567	1.2458935344	-1.982755867	1.2458935344	-1.982755867
9454	1.2459530735	-1.741049855	-3.2046791	1.2459530735	-1.982901928	1.2459530735	-1.982901928
9455	1.2460126063	-1.74117187	-3.205012494	1.2460126063	-1.983047973	1.2460126063	-1.983047973
9456	1.2460721329	-1.741293872	-3.205345853	1.2460721329	-1.983194004	1.2460721329	-1.983194004
9457	1.2461316531	-1.741415861	-3.205679177	1.2461316531	-1.983340019	1.2461316531	-1.983340019
9458	1.246191167	-1.741537837	-3.206012466	1.246191167	-1.983486018	1.246191167	-1.983486018
9459	1.2462506747	-1.7416598	-3.206345719	1.2462506747	-1.983632002	1.2462506747	-1.983632002
9460	1.246310176	-1.741781751	-3.206678937	1.246310176	-1.98377797	1.246310176	-1.98377797
9461	1.2463696711	-1.741903689	-3.20701212	1.2463696711	-1.983923924	1.2463696711	-1.983923924
9462	1.2464291598	-1.742025613	-3.207345268	1.2464291598	-1.984069861	1.2464291598	-1.984069861
9463	1.2464886423	-1.742147525	-3.20767838	1.2464886423	-1.984215784	1.2464886423	-1.984215784
9464	1.2465481185	-1.742269424	-3.208011458	1.2465481185	-1.98436169	1.2465481185	-1.98436169
9465	1.2466075884	-1.74239131	-3.2083445	1.2466075884	-1.984507582	1.2466075884	-1.984507582
9466	1.2466670521	-1.742513183	-3.208677507	1.2466670521	-1.984653458	1.2466670521	-1.984653458
9467	1.2467265094	-1.742635043	-3.209010478	1.2467265094	-1.984799318	1.2467265094	-1.984799318
9468	1.2467859605	-1.742756891	-3.209343415	1.2467859605	-1.984945164	1.2467859605	-1.984945164
9469	1.2468454053	-1.742878725	-3.209676316	1.2468454053	-1.985090993	1.2468454053	-1.985090993
9470	1.2469048438	-1.743000547	-3.210009182	1.2469048438	-1.985236808	1.2469048438	-1.985236808
9471	1.2469642761	-1.743122356	-3.210342014	1.2469642761	-1.985382607	1.2469642761	-1.985382607
9472	1.247023702	-1.743244152	-3.210674809	1.247023702	-1.98552839	1.247023702	-1.98552839
9473	1.2470831217	-1.743365935	-3.21100757	1.2470831217	-1.985674159	1.2470831217	-1.985674159
9474	1.2471425351	-1.743487705	-3.211340296	1.2471425351	-1.985819911	1.2471425351	-1.985819911
9475	1.2472019423	-1.743609463	-3.211672987	1.2472019423	-1.985965649	1.2472019423	-1.985965649
9476	1.2472613432	-1.743731207	-3.212005642	1.2472613432	-1.986111371	1.2472613432	-1.986111371
9477	1.2473207378	-1.743852939	-3.212338262	1.2473207378	-1.986257078	1.2473207378	-1.986257078
9478	1.2473801261	-1.743974658	-3.212670848	1.2473801261	-1.986402769	1.2473801261	-1.986402769
9479	1.2474395082	-1.744096364	-3.213003398	1.2474395082	-1.986548445	1.2474395082	-1.986548445
9480	1.247498884	-1.744218057	-3.213335913	1.247498884	-1.986694105	1.247498884	-1.986694105
9481	1.2475582536	-1.744339737	-3.213668393	1.2475582536	-1.986839751	1.2475582536	-1.986839751
9482	1.2476176169	-1.744461405	-3.214000838	1.2476176169	-1.98698538	1.2476176169	-1.98698538
9483	1.2476769739	-1.744583059	-3.214333248	1.2476769739	-1.987130995	1.2476769739	-1.987130995
9484	1.2477363247	-1.744704701	-3.214665623	1.2477363247	-1.987276594	1.2477363247	-1.987276594
9485	1.2477956692	-1.74482633	-3.214997963	1.2477956692	-1.987422178	1.2477956692	-1.987422178
9486	1.2478550074	-1.744947946	-3.215330267	1.2478550074	-1.987567746	1.2478550074	-1.987567746
9487	1.2479143394	-1.74506955	-3.215662537	1.2479143394	-1.987713299	1.2479143394	-1.987713299
9488	1.2479736652	-1.74519114	-3.215994772	1.2479736652	-1.987858837	1.2479736652	-1.987858837
9489	1.2480329847	-1.745312718	-3.216326971	1.2480329847	-1.988004359	1.2480329847	-1.988004359
9490	1.2480922979	-1.745434283	-3.216659136	1.2480922979	-1.988149866	1.2480922979	-1.988149866
9491	1.2481516049	-1.745555835	-3.216991266	1.2481516049	-1.988295358	1.2481516049	-1.988295358
9492	1.2482109056	-1.745677374	-3.217323361	1.2482109056	-1.988440835	1.2482109056	-1.988440835
9493	1.2482702001	-1.745798901	-3.21765542	1.2482702001	-1.988586296	1.2482702001	-1.988586296
9494	1.2483294884	-1.745920415	-3.217987445	1.2483294884	-1.988731741	1.2483294884	-1.988731741
9495	1.2483887704	-1.746041916	-3.218319435	1.2483887704	-1.988877172	1.2483887704	-1.988877172
9496	1.2484480462	-1.746163404	-3.21865139	1.2484480462	-1.989022587	1.2484480462	-1.989022587
9497	1.2485073157	-1.746284879	-3.218983309	1.2485073157	-1.989167987	1.2485073157	-1.989167987
9498	1.248566579	-1.746406342	-3.219315194	1.248566579	-1.989313371	1.248566579	-1.989313371
9499	1.248625836	-1.746527791	-3.219647044	1.248625836	-1.989458741	1.248625836	-1.989458741
9500	1.2486850868	-1.746649228	-3.219978859	1.2486850868	-1.989604094	1.2486850868	-1.989604094
9501	1.2487443314	-1.746770652	-3.220310639	1.2487443314	-1.989749433	1.2487443314	-1.989749433
9502	1.2488035697	-1.746892064	-3.220642385	1.2488035697	-1.989894756	1.2488035697	-1.989894756
9503	1.2488628018	-1.747013463	-3.220974095	1.2488628018	-1.990040064	1.2488628018	-1.990040064
9504	1.2489220277	-1.747134848	-3.22130577	1.2489220277	-1.990185357	1.2489220277	-1.990185357
9505	1.2489812473	-1.747256221	-3.221637411	1.2489812473	-1.990330634	1.2489812473	-1.990330634
9506	1.2490404607	-1.747377582	-3.221969016	1.2490404607	-1.990475897	1.2490404607	-1.990475897
9507	1.2490996679	-1.747498929	-3.222300587	1.2490996679	-1.990621143	1.2490996679	-1.990621143
9508	1.2491588689	-1.747620264	-3.222632123	1.2491588689	-1.990766375	1.2491588689	-1.990766375
9509	1.2492180636	-1.747741586	-3.222963624	1.2492180636	-1.990911591	1.2492180636	-1.990911591
9510	1.2492772521	-1.747862895	-3.22329509	1.2492772521	-1.991056792	1.2492772521	-1.991056792
9511	1.2493364344	-1.747984192	-3.223626521	1.2493364344	-1.991201978	1.2493364344	-1.991201978
9512	1.2493956104	-1.748105476	-3.223957918	1.2493956104	-1.991347149	1.2493956104	-1.991347149
9513	1.2494547803	-1.748226747	-3.224289279	1.2494547803	-1.991492304	1.2494547803	-1.991492304
9514	1.2495139439	-1.748348005	-3.224620606	1.2495139439	-1.991637444	1.2495139439	-1.991637444
9515	1.2495731013	-1.74846925	-3.224951898	1.2495731013	-1.991782569	1.2495731013	-1.991782569
9516	1.2496322524	-1.748590483	-3.225283155	1.2496322524	-1.991927678	1.2496322524	-1.991927678
9517	1.2496913974	-1.748711703	-3.225614377	1.2496913974	-1.992072772	1.2496913974	-1.992072772
9518	1.2497505362	-1.748832911	-3.225945565	1.2497505362	-1.992217851	1.2497505362	-1.992217851
9519	1.2498096687	-1.748954105	-3.226276717	1.2498096687	-1.992362915	1.2498096687	-1.992362915
9520	1.249868795	-1.749075287	-3.226607835	1.249868795	-1.992507964	1.249868795	-1.992507964
9521	1.2499279151	-1.749196456	-3.226938918	1.2499279151	-1.992652997	1.2499279151	-1.992652997
9522	1.249987029	-1.749317612	-3.227269967	1.249987029	-1.992798015	1.249987029	-1.992798015
9523	1.2500461367	-1.749438756	-3.22760098	1.2500461367	-1.992943018	1.2500461367	-1.992943018
9524	1.2501052382	-1.749559887	-3.227931959	1.2501052382	-1.993088005	1.2501052382	-1.993088005
9525	1.2501643335	-1.749681005	-3.228262903	1.2501643335	-1.993232978	1.2501643335	-1.993232978
9526	1.2502234226	-1.749802111	-3.228593813	1.2502234226	-1.993377935	1.2502234226	-1.993377935
9527	1.2502825054	-1.749923203	-3.228924687	1.2502825054	-1.993522877	1.2502825054	-1.993522877
9528	1.2503415821	-1.750044284	-3.229255527	1.2503415821	-1.993667804	1.2503415821	-1.993667804
9529	1.2504006526	-1.750165351	-3.229586332	1.2504006526	-1.993812715	1.2504006526	-1.993812715
9530	1.2504597169	-1.750286406	-3.229917103	1.2504597169	-1.993957611	1.2504597169	-1.993957611
9531	1.250518775	-1.750407448	-3.230247838	1.250518775	-1.994102493	1.250518775	-1.994102493
9532	1.2505778268	-1.750528477	-3.230578539	1.2505778268	-1.994247358	1.2505778268	-1.994247358
9533	1.2506368725	-1.750649493	-3.230909206	1.2506368725	-1.994392209	1.2506368725	-1.994392209
9534	1.250695912	-1.750770497	-3.231239837	1.250695912	-1.994537045	1.250695912	-1.994537045
9535	1.2507549453	-1.750891488	-3.231570434	1.2507549453	-1.994681865	1.2507549453	-1.994681865
9536	1.2508139724	-1.751012467	-3.231900997	1.2508139724	-1.99482667	1.2508139724	-1.99482667
9537	1.2508729934	-1.751133433	-3.232231524	1.2508729934	-1.99497146	1.2508729934	-1.99497146
9538	1.2509320081	-1.751254386	-3.232562017	1.2509320081	-1.995116235	1.2509320081	-1.995116235
9539	1.2509910166	-1.751375326	-3.232892476	1.2509910166	-1.995260994	1.2509910166	-1.995260994
9540	1.251050019	-1.751496254	-3.233222899	1.251050019	-1.995405739	1.251050019	-1.995405739
9541	1.2511090152	-1.751617169	-3.233553288	1.2511090152	-1.995550468	1.2511090152	-1.995550468
9542	1.2511680052	-1.751738072	-3.233883643	1.2511680052	-1.995695182	1.2511680052	-1.995695182
9543	1.251226989	-1.751858961	-3.234213963	1.251226989	-1.995839881	1.251226989	-1.995839881
9544	1.2512859666	-1.751979838	-3.234544248	1.2512859666	-1.995984565	1.2512859666	-1.995984565
9545	1.2513449381	-1.752100703	-3.234874498	1.2513449381	-1.996129233	1.2513449381	-1.996129233
9546	1.2514039034	-1.752221555	-3.235204714	1.2514039034	-1.996273887	1.2514039034	-1.996273887
9547	1.2514628625	-1.752342394	-3.235534896	1.2514628625	-1.996418525	1.2514628625	-1.996418525
9548	1.2515218154	-1.75246322	-3.235865043	1.2515218154	-1.996563148	1.2515218154	-1.996563148
9549	1.2515807621	-1.752584034	-3.236195155	1.2515807621	-1.996707756	1.2515807621	-1.996707756
9550	1.2516397027	-1.752704835	-3.236525233	1.2516397027	-1.996852349	1.2516397027	-1.996852349
9551	1.2516986371	-1.752825624	-3.236855276	1.2516986371	-1.996996927	1.2516986371	-1.996996927
9552	1.2517575653	-1.752946399	-3.237185284	1.2517575653	-1.997141489	1.2517575653	-1.997141489
9553	1.2518164874	-1.753067163	-3.237515258	1.2518164874	-1.997286037	1.2518164874	-1.997286037
9554	1.2518754033	-1.753187913	-3.237845198	1.2518754033	-1.997430569	1.2518754033	-1.997430569
9555	1.251934313	-1.753308651	-3.238175103	1.251934313	-1.997575086	1.251934313	-1.997575086
9556	1.2519932166	-1.753429376	-3.238504973	1.2519932166	-1.997719588	1.2519932166	-1.997719588
9557	1.252052114	-1.753550089	-3.238834809	1.252052114	-1.997864075	1.252052114	-1.997864075
9558	1.2521110052	-1.753670789	-3.239164611	1.2521110052	-1.998008547	1.2521110052	-1.998008547
9559	1.2521698903	-1.753791476	-3.239494377	1.2521698903	-1.998153004	1.2521698903	-1.998153004
9560	1.2522287692	-1.753912151	-3.23982411	1.2522287692	-1.998297445	1.2522287692	-1.998297445
9561	1.252287642	-1.754032813	-3.240153808	1.252287642	-1.998441872	1.252287642	-1.998441872
9562	1.2523465086	-1.754153463	-3.240483471	1.2523465086	-1.998586283	1.2523465086	-1.998586283
9563	1.2524053691	-1.7542741	-3.2408131	1.2524053691	-1.998730679	1.2524053691	-1.998730679
9564	1.2524642233	-1.754394724	-3.241142695	1.2524642233	-1.998875061	1.2524642233	-1.998875061
9565	1.2525230715	-1.754515336	-3.241472255	1.2525230715	-1.999019427	1.2525230715	-1.999019427
9566	1.2525819135	-1.754635935	-3.24180178	1.2525819135	-1.999163778	1.2525819135	-1.999163778
9567	1.2526407493	-1.754756521	-3.242131271	1.2526407493	-1.999308113	1.2526407493	-1.999308113
9568	1.252699579	-1.754877095	-3.242460728	1.252699579	-1.999452434	1.252699579	-1.999452434
9569	1.2527584025	-1.754997656	-3.24279015	1.2527584025	-1.99959674	1.2527584025	-1.99959674
9570	1.2528172199	-1.755118205	-3.243119538	1.2528172199	-1.999741031	1.2528172199	-1.999741031
9571	1.2528760312	-1.755238741	-3.243448892	1.2528760312	-1.999885306	1.2528760312	-1.999885306
9572	1.2529348363	-1.755359265	-3.243778211	1.2529348363	-2.000029567	1.2529348363	-2.000029567
9573	1.2529936352	-1.755479775	-3.244107495	1.2529936352	-2.000173812	1.2529936352	-2.000173812
9574	1.2530524281	-1.755600274	-3.244436745	1.2530524281	-2.000318043	1.2530524281	-2.000318043
9575	1.2531112147	-1.755720759	-3.244765961	1.2531112147	-2.000462258	1.2531112147	-2.000462258
9576	1.2531699953	-1.755841233	-3.245095143	1.2531699953	-2.000606458	1.2531699953	-2.000606458
9577	1.2532287697	-1.755961693	-3.24542429	1.2532287697	-2.000750643	1.2532287697	-2.000750643
9578	1.2532875379	-1.756082141	-3.245753402	1.2532875379	-2.000894813	1.2532875379	-2.000894813
9579	1.2533463001	-1.756202576	-3.246082481	1.2533463001	-2.001038968	1.2533463001	-2.001038968
9580	1.253405056	-1.756322999	-3.246411525	1.253405056	-2.001183108	1.253405056	-2.001183108
9581	1.2534638059	-1.75644341	-3.246740534	1.2534638059	-2.001327233	1.2534638059	-2.001327233
9582	1.2535225496	-1.756563807	-3.24706951	1.2535225496	-2.001471343	1.2535225496	-2.001471343
9583	1.2535812872	-1.756684192	-3.247398451	1.2535812872	-2.001615438	1.2535812872	-2.001615438
9584	1.2536400187	-1.756804565	-3.247727357	1.2536400187	-2.001759518	1.2536400187	-2.001759518
9585	1.253698744	-1.756924925	-3.24805623	1.253698744	-2.001903583	1.253698744	-2.001903583
9586	1.2537574633	-1.757045272	-3.248385068	1.2537574633	-2.002047633	1.2537574633	-2.002047633
9587	1.2538161763	-1.757165607	-3.248713871	1.2538161763	-2.002191667	1.2538161763	-2.002191667
9588	1.2538748833	-1.75728593	-3.249042641	1.2538748833	-2.002335687	1.2538748833	-2.002335687
9589	1.2539335842	-1.757406239	-3.249371376	1.2539335842	-2.002479692	1.2539335842	-2.002479692
9590	1.2539922789	-1.757526537	-3.249700077	1.2539922789	-2.002623682	1.2539922789	-2.002623682
9591	1.2540509675	-1.757646821	-3.250028743	1.2540509675	-2.002767656	1.2540509675	-2.002767656
9592	1.25410965	-1.757767093	-3.250357376	1.25410965	-2.002911616	1.25410965	-2.002911616
9593	1.2541683263	-1.757887353	-3.250685974	1.2541683263	-2.003055561	1.2541683263	-2.003055561
9594	1.2542269966	-1.7580076	-3.251014538	1.2542269966	-2.00319949	1.2542269966	-2.00319949
9595	1.2542856607	-1.758127835	-3.251343067	1.2542856607	-2.003343405	1.2542856607	-2.003343405
9596	1.2543443187	-1.758248057	-3.251671562	1.2543443187	-2.003487305	1.2543443187	-2.003487305
9597	1.2544029706	-1.758368266	-3.252000024	1.2544029706	-2.003631189	1.2544029706	-2.003631189
9598	1.2544616164	-1.758488463	-3.25232845	1.2544616164	-2.003775059	1.2544616164	-2.003775059
9599	1.2545202561	-1.758608648	-3.252656843	1.2545202561	-2.003918914	1.2545202561	-2.003918914
9600	1.2545788897	-1.75872882	-3.252985201	1.2545788897	-2.004062754	1.2545788897	-2.004062754
9601	1.2546375172	-1.758848979	-3.253313526	1.2546375172	-2.004206578	1.2546375172	-2.004206578
9602	1.2546961385	-1.758969126	-3.253641816	1.2546961385	-2.004350388	1.2546961385	-2.004350388
9603	1.2547547538	-1.75908926	-3.253970072	1.2547547538	-2.004494183	1.2547547538	-2.004494183
9604	1.2548133629	-1.759209382	-3.254298293	1.2548133629	-2.004637963	1.2548133629	-2.004637963
9605	1.254871966	-1.759329492	-3.254626481	1.254871966	-2.004781727	1.254871966	-2.004781727
9606	1.254930563	-1.759449588	-3.254954634	1.254930563	-2.004925477	1.254930563	-2.004925477
9607	1.2549891538	-1.759569673	-3.255282753	1.2549891538	-2.005069212	1.2549891538	-2.005069212
9608	1.2550477386	-1.759689745	-3.255610838	1.2550477386	-2.005212932	1.2550477386	-2.005212932
9609	1.2551063172	-1.759809804	-3.255938889	1.2551063172	-2.005356637	1.2551063172	-2.005356637
9610	1.2551648898	-1.759929851	-3.256266906	1.2551648898	-2.005500327	1.2551648898	-2.005500327
9611	1.2552234562	-1.760049885	-3.256594889	1.2552234562	-2.005644002	1.2552234562	-2.005644002
9612	1.2552820166	-1.760169907	-3.256922837	1.2552820166	-2.005787662	1.2552820166	-2.005787662
9613	1.2553405709	-1.760289917	-3.257250751	1.2553405709	-2.005931308	1.2553405709	-2.005931308
9614	1.2553991191	-1.760409914	-3.257578632	1.2553991191	-2.006074938	1.2553991191	-2.006074938
9615	1.2554576612	-1.760529898	-3.257906478	1.2554576612	-2.006218553	1.2554576612	-2.006218553
9616	1.2555161972	-1.76064987	-3.25823429	1.2555161972	-2.006362153	1.2555161972	-2.006362153
9617	1.2555747271	-1.760769829	-3.258562068	1.2555747271	-2.006505739	1.2555747271	-2.006505739
9618	1.255633251	-1.760889776	-3.258889812	1.255633251	-2.006649309	1.255633251	-2.006649309
9619	1.2556917687	-1.761009711	-3.259217522	1.2556917687	-2.006792865	1.2556917687	-2.006792865
9620	1.2557502804	-1.761129633	-3.259545197	1.2557502804	-2.006936406	1.2557502804	-2.006936406
9621	1.255808786	-1.761249543	-3.259872839	1.255808786	-2.007079931	1.255808786	-2.007079931
9622	1.2558672855	-1.76136944	-3.260200447	1.2558672855	-2.007223442	1.2558672855	-2.007223442
9623	1.2559257789	-1.761489324	-3.26052802	1.2559257789	-2.007366938	1.2559257789	-2.007366938
9624	1.2559842663	-1.761609197	-3.26085556	1.2559842663	-2.007510419	1.2559842663	-2.007510419
9625	1.2560427476	-1.761729057	-3.261183065	1.2560427476	-2.007653885	1.2560427476	-2.007653885
9626	1.2561012228	-1.761848904	-3.261510537	1.2561012228	-2.007797336	1.2561012228	-2.007797336
9627	1.2561596919	-1.761968739	-3.261837974	1.2561596919	-2.007940773	1.2561596919	-2.007940773
9628	1.2562181549	-1.762088561	-3.262165378	1.2562181549	-2.008084194	1.2562181549	-2.008084194
9629	1.2562766119	-1.762208371	-3.262492747	1.2562766119	-2.0082276	1.2562766119	-2.0082276
9630	1.2563350628	-1.762328169	-3.262820083	1.2563350628	-2.008370992	1.2563350628	-2.008370992
9631	1.2563935077	-1.762447954	-3.263147384	1.2563935077	-2.008514369	1.2563935077	-2.008514369
9632	1.2564519464	-1.762567726	-3.263474652	1.2564519464	-2.008657731	1.2564519464	-2.008657731
9633	1.2565103791	-1.762687487	-3.263801885	1.2565103791	-2.008801077	1.2565103791	-2.008801077
9634	1.2565688058	-1.762807234	-3.264129085	1.2565688058	-2.00894441	1.2565688058	-2.00894441
9635	1.2566272263	-1.76292697	-3.26445625	1.2566272263	-2.009087727	1.2566272263	-2.009087727
9636	1.2566856409	-1.763046693	-3.264783382	1.2566856409	-2.009231029	1.2566856409	-2.009231029
9637	1.2567440493	-1.763166403	-3.26511048	1.2567440493	-2.009374316	1.2567440493	-2.009374316
9638	1.2568024517	-1.763286101	-3.265437543	1.2568024517	-2.009517589	1.2568024517	-2.009517589
9639	1.256860848	-1.763405787	-3.265764573	1.256860848	-2.009660847	1.256860848	-2.009660847
9640	1.2569192383	-1.76352546	-3.266091569	1.2569192383	-2.00980409	1.2569192383	-2.00980409
9641	1.2569776225	-1.763645121	-3.266418531	1.2569776225	-2.009947318	1.2569776225	-2.009947318
9642	1.2570360007	-1.76376477	-3.266745459	1.2570360007	-2.010090531	1.2570360007	-2.010090531
9643	1.2570943728	-1.763884406	-3.267072353	1.2570943728	-2.010233729	1.2570943728	-2.010233729
9644	1.2571527388	-1.764004029	-3.267399214	1.2571527388	-2.010376912	1.2571527388	-2.010376912
9645	1.2572110988	-1.764123641	-3.26772604	1.2572110988	-2.010520081	1.2572110988	-2.010520081
9646	1.2572694528	-1.764243239	-3.268052832	1.2572694528	-2.010663235	1.2572694528	-2.010663235
9647	1.2573278007	-1.764362826	-3.268379591	1.2573278007	-2.010806374	1.2573278007	-2.010806374
9648	1.2573861425	-1.7644824	-3.268706316	1.2573861425	-2.010949498	1.2573861425	-2.010949498
9649	1.2574444784	-1.764601961	-3.269033007	1.2574444784	-2.011092607	1.2574444784	-2.011092607
9650	1.2575028081	-1.764721511	-3.269359664	1.2575028081	-2.011235701	1.2575028081	-2.011235701
9651	1.2575611318	-1.764841048	-3.269686287	1.2575611318	-2.011378781	1.2575611318	-2.011378781
9652	1.2576194495	-1.764960572	-3.270012876	1.2576194495	-2.011521846	1.2576194495	-2.011521846
9653	1.2576777611	-1.765080084	-3.270339432	1.2576777611	-2.011664895	1.2576777611	-2.011664895
9654	1.2577360667	-1.765199584	-3.270665953	1.2577360667	-2.011807931	1.2577360667	-2.011807931
9655	1.2577943663	-1.765319071	-3.270992441	1.2577943663	-2.011950951	1.2577943663	-2.011950951
9656	1.2578526598	-1.765438546	-3.271318895	1.2578526598	-2.012093956	1.2578526598	-2.012093956
9657	1.2579109473	-1.765558009	-3.271645315	1.2579109473	-2.012236947	1.2579109473	-2.012236947
9658	1.2579692287	-1.765677459	-3.271971702	1.2579692287	-2.012379923	1.2579692287	-2.012379923
9659	1.2580275041	-1.765796897	-3.272298054	1.2580275041	-2.012522884	1.2580275041	-2.012522884
9660	1.2580857735	-1.765916322	-3.272624373	1.2580857735	-2.01266583	1.2580857735	-2.01266583
9661	1.2581440368	-1.766035735	-3.272950658	1.2581440368	-2.012808762	1.2581440368	-2.012808762
9662	1.2582022942	-1.766155136	-3.27327691	1.2582022942	-2.012951678	1.2582022942	-2.012951678
9663	1.2582605454	-1.766274524	-3.273603127	1.2582605454	-2.01309458	1.2582605454	-2.01309458
9664	1.2583187907	-1.766393901	-3.273929311	1.2583187907	-2.013237467	1.2583187907	-2.013237467
9665	1.2583770299	-1.766513264	-3.274255461	1.2583770299	-2.013380339	1.2583770299	-2.013380339
9666	1.2584352631	-1.766632616	-3.274581577	1.2584352631	-2.013523197	1.2584352631	-2.013523197
9667	1.2584934903	-1.766751955	-3.27490766	1.2584934903	-2.01366604	1.2584934903	-2.01366604
9668	1.2585517115	-1.766871281	-3.275233709	1.2585517115	-2.013808868	1.2585517115	-2.013808868
9669	1.2586099266	-1.766990596	-3.275559724	1.2586099266	-2.013951681	1.2586099266	-2.013951681
9670	1.2586681357	-1.767109897	-3.275885705	1.2586681357	-2.014094479	1.2586681357	-2.014094479
9671	1.2587263388	-1.767229187	-3.276211653	1.2587263388	-2.014237263	1.2587263388	-2.014237263
9672	1.2587845359	-1.767348464	-3.276537567	1.2587845359	-2.014380032	1.2587845359	-2.014380032
9673	1.2588427269	-1.767467729	-3.276863447	1.2588427269	-2.014522786	1.2588427269	-2.014522786
9674	1.258900912	-1.767586982	-3.277189293	1.258900912	-2.014665525	1.258900912	-2.014665525
9675	1.258959091	-1.767706222	-3.277515106	1.258959091	-2.01480825	1.258959091	-2.01480825
9676	1.259017264	-1.76782545	-3.277840886	1.259017264	-2.01495096	1.259017264	-2.01495096
9677	1.259075431	-1.767944666	-3.278166631	1.259075431	-2.015093655	1.259075431	-2.015093655
9678	1.259133592	-1.768063869	-3.278492343	1.259133592	-2.015236335	1.259133592	-2.015236335
9679	1.259191747	-1.76818306	-3.278818021	1.259191747	-2.015379001	1.259191747	-2.015379001
9680	1.259249896	-1.768302239	-3.279143666	1.259249896	-2.015521652	1.259249896	-2.015521652
9681	1.259308039	-1.768421406	-3.279469277	1.259308039	-2.015664288	1.259308039	-2.015664288
9682	1.2593661759	-1.76854056	-3.279794854	1.2593661759	-2.015806909	1.2593661759	-2.015806909
9683	1.2594243069	-1.768659701	-3.280120398	1.2594243069	-2.015949516	1.2594243069	-2.015949516
9684	1.2594824319	-1.768778831	-3.280445908	1.2594824319	-2.016092108	1.2594824319	-2.016092108
9685	1.2595405508	-1.768897948	-3.280771384	1.2595405508	-2.016234685	1.2595405508	-2.016234685
9686	1.2595986638	-1.769017053	-3.281096827	1.2595986638	-2.016377248	1.2595986638	-2.016377248
9687	1.2596567707	-1.769136146	-3.281422237	1.2596567707	-2.016519796	1.2596567707	-2.016519796
9688	1.2597148717	-1.769255226	-3.281747612	1.2597148717	-2.016662329	1.2597148717	-2.016662329
9689	1.2597729666	-1.769374294	-3.282072954	1.2597729666	-2.016804847	1.2597729666	-2.016804847
9690	1.2598310556	-1.76949335	-3.282398263	1.2598310556	-2.016947351	1.2598310556	-2.016947351
9691	1.2598891386	-1.769612393	-3.282723538	1.2598891386	-2.01708984	1.2598891386	-2.01708984
9692	1.2599472156	-1.769731424	-3.283048779	1.2599472156	-2.017232314	1.2599472156	-2.017232314
9693	1.2600052865	-1.769850443	-3.283373987	1.2600052865	-2.017374774	1.2600052865	-2.017374774
9694	1.2600633515	-1.76996945	-3.283699161	1.2600633515	-2.017517219	1.2600633515	-2.017517219
9695	1.2601214105	-1.770088444	-3.284024302	1.2601214105	-2.017659649	1.2601214105	-2.017659649
9696	1.2601794636	-1.770207426	-3.284349409	1.2601794636	-2.017802064	1.2601794636	-2.017802064
9697	1.2602375106	-1.770326396	-3.284674483	1.2602375106	-2.017944465	1.2602375106	-2.017944465
9698	1.2602955516	-1.770445353	-3.284999523	1.2602955516	-2.018086851	1.2602955516	-2.018086851
9699	1.2603535867	-1.770564299	-3.28532453	1.2603535867	-2.018229223	1.2603535867	-2.018229223
9700	1.2604116158	-1.770683232	-3.285649503	1.2604116158	-2.018371579	1.2604116158	-2.018371579
9701	1.2604696389	-1.770802152	-3.285974442	1.2604696389	-2.018513921	1.2604696389	-2.018513921
9702	1.260527656	-1.770921061	-3.286299349	1.260527656	-2.018656249	1.260527656	-2.018656249
9703	1.2605856671	-1.771039957	-3.286624221	1.2605856671	-2.018798561	1.2605856671	-2.018798561
9704	1.2606436723	-1.771158841	-3.28694906	1.2606436723	-2.01894086	1.2606436723	-2.01894086
9705	1.2607016715	-1.771277713	-3.287273866	1.2607016715	-2.019083143	1.2607016715	-2.019083143
9706	1.2607596647	-1.771396572	-3.287598638	1.2607596647	-2.019225412	1.2607596647	-2.019225412
9707	1.2608176519	-1.771515419	-3.287923377	1.2608176519	-2.019367666	1.2608176519	-2.019367666
9708	1.2608756331	-1.771634254	-3.288248082	1.2608756331	-2.019509905	1.2608756331	-2.019509905
9709	1.2609336084	-1.771753077	-3.288572754	1.2609336084	-2.01965213	1.2609336084	-2.01965213
9710	1.2609915777	-1.771871887	-3.288897393	1.2609915777	-2.01979434	1.2609915777	-2.01979434
9711	1.2610495411	-1.771990686	-3.289221998	1.2610495411	-2.019936536	1.2610495411	-2.019936536
9712	1.2611074985	-1.772109472	-3.289546569	1.2611074985	-2.020078716	1.2611074985	-2.020078716
9713	1.2611654499	-1.772228246	-3.289871107	1.2611654499	-2.020220883	1.2611654499	-2.020220883
9714	1.2612233953	-1.772347007	-3.290195612	1.2612233953	-2.020363034	1.2612233953	-2.020363034
9715	1.2612813348	-1.772465756	-3.290520084	1.2612813348	-2.020505171	1.2612813348	-2.020505171
9716	1.2613392683	-1.772584494	-3.290844522	1.2613392683	-2.020647294	1.2613392683	-2.020647294
9717	1.2613971958	-1.772703218	-3.291168926	1.2613971958	-2.020789401	1.2613971958	-2.020789401
